iter	Passed	Remaining
890	3175	3952
891	3178	3947
892	3182	3944
893	3185	3941
894	3189	3937
895	3192	3933
896	3196	3930
897	3199	3926
898	3203	3923
899	3206	3919
900	3210	3915
901	3214	3912
902	3217	3908
903	3221	3905
904	3224	3901
905	3227	3897
906	3231	3894
907	3235	3890
908	3238	3887
909	3242	3883
910	3245	3880
911	3249	3876
912	3252	3872
913	3256	3869
914	3260	3865
915	3263	3862
916	3267	3859
917	3271	3855
918	3274	3851
919	3278	3848
920	3281	3844
921	3284	3839
922	3287	3836
923	3290	3832
924	3294	3828
925	3297	3824
926	3301	3821
927	3304	3817
928	3308	3813
929	3311	3810
930	3315	3807
931	3319	3803
932	3322	3799
933	3325	3795
934	3329	3792
935	3333	3789
936	3336	3784
937	3340	3781
938	3343	3778
939	3347	3774
940	3350	3770
941	3354	3767
942	3358	3764
943	3361	3760
944	3364	3756
945	3368	3753
946	3371	3749
947	3375	3746
948	3378	3742
949	3382	3738
950	3386	3735
951	3389	3731
952	3393	3727
953	3396	3724
954	3400	3721
955	3403	3717
956	3407	3713
957	3410	3709
958	3414	3706
959	3418	3702
960	3421	3699
961	3425	3695
962	3428	3692
963	3431	3688
964	3435	3684
965	3439	3681
966	3442	3677
967	3446	3674
968	3449	3670
969	3453	3666
970	3457	3663
971	3460	3659
972	3463	3656
973	3467	3652
974	3471	3649
975	3474	3645
976	3477	3641
977	3481	3638
978	3485	3634
979	3488	3631
980	3492	3627
981	3495	3623
982	3499	3620
983	3503	3617
984	3507	3614
985	3511	3611
986	3515	3608
987	3519	3604
988	3522	3601
989	3526	3598
990	3530	3594
991	3536	3593
992	3539	3589
993	3543	3586
994	3547	3583
995	3551	3579
996	3555	3576
997	3559	3573
998	3563	3570
999	3567	3567
1000	3571	3563
1001	3574	3560
1002	3578	3557
1003	3582	3553
1004	3585	3549
1005	3589	3546
1006	3593	3543
1007	3596	3539
1008	3600	3536
1009	3604	3532
1010	3607	3528
1011	3610	3525
1012	3614	3521
1013	3618	3518
1014	3622	3514
1015	3626	3511
1016	3630	3509
1017	3634	3505
1018	3637	3501
1019	3641	3498
1020	3648	3498
1021	3652	3495
1022	3656	3491
1023	3659	3488
1024	3663	3484
1025	3667	3481
1026	3671	3478
1027	3674	3474
1028	3679	3471
1029	3683	3468
1030	3686	3464
1031	3690	3461
1032	3694	3458
1033	3698	3455
1034	3702	3451
1035	3705	3448
1036	3709	3445
1037	3713	3441
1038	3718	3439
1039	3722	3436
1040	3728	3434
1041	3732	3431
1042	3736	3428
1043	3740	3424
1044	3743	3421
1045	3747	3417
1046	3751	3414
1047	3755	3411
1048	3758	3407
1049	3762	3403
1050	3766	3400
1051	3769	3396
1052	3772	3392
1053	3776	3389
1054	3779	3385
1055	3783	3381
1056	3786	3378
1057	3790	3374
1058	3794	3371
1059	3797	3367
1060	3801	3364
1061	3804	3360
1062	3808	3356
1063	3811	3352
1064	3815	3349
1065	3818	3345
1066	3822	3342
1067	3825	3338
1068	3829	3334
1069	3832	3331
1070	3836	3327
1071	3840	3324
1072	3843	3320
1073	3856	3325
1074	3860	3321
1075	3863	3318
1076	3867	3314
1077	3870	3310
1078	3874	3306
1079	3877	3303
1080	3881	3299
1081	3884	3296
1082	3888	3292
1083	3891	3288
1084	3895	3285
1085	3899	3281
1086	3902	3277
1087	3906	3274
1088	3909	3270
1089	3913	3267
1090	3916	3263
1091	3920	3259
1092	3923	3256
1093	3927	3252
1094	3930	3248
1095	3934	3245
1096	3937	3241
1097	3941	3237
1098	3945	3234
1099	3948	3230
1100	3952	3227
1101	3955	3223
1102	3959	3219
1103	3962	3216
1104	3966	3212
1105	3969	3208
1106	3973	3205
1107	3976	3201
1108	3980	3198
1109	3983	3194
1110	3987	3190
1111	3991	3187
1112	3994	3183
1113	3998	3179
1114	4001	3176
1115	4005	3172
1116	4008	3168
1117	4012	3165
1118	4015	3161
1119	4019	3158
1120	4022	3154
1121	4026	3150
1122	4030	3147
1123	4033	3143
1124	4036	3139
1125	4040	3136
1126	4044	3132
1127	4047	3129
1128	4051	3125
1129	4054	3121
1130	4058	3118
1131	4061	3114
1132	4065	3111
1133	4068	3107
1134	4072	3103
1135	4075	3100
1136	4079	3096
1137	4083	3092
1138	4086	3089
1139	4090	3085
1140	4093	3081
1141	4097	3078
1142	4100	3074
1143	4104	3071
1144	4107	3067
1145	4111	3063
1146	4114	3060
1147	4118	3056
1148	4122	3053
1149	4125	3049
1150	4129	3045
1151	4132	3042
1152	4136	3038
1153	4139	3034
1154	4143	3031
1155	4146	3027
1156	4150	3024
1157	4153	3020
1158	4157	3016
1159	4161	3013
1160	4164	3009
1161	4167	3005
1162	4171	3002
1163	4175	2998
1164	4178	2995
1165	4182	2991
1166	4185	2987
1167	4189	2984
1168	4192	2980
1169	4196	2976
1170	4200	2973
1171	4203	2969
1172	4207	2966
1173	4210	2962
1174	4213	2958
1175	4217	2955
1176	4220	2951
1177	4224	2947
1178	4228	2944
1179	4231	2940
1180	4235	2937
1181	4238	2933
1182	4242	2929
1183	4246	2926
1184	4249	2922
1185	4252	2918
1186	4256	2915
1187	4260	2912
1188	4264	2908
1189	4268	2905
1190	4272	2901
1191	4275	2898
1192	4279	2894
1193	4282	2890
1194	4286	2887
1195	4289	2883
1196	4293	2880
1197	4296	2876
1198	4300	2872
1199	4303	2869
1200	4307	2865
1201	4310	2861
1202	4314	2858
1203	4318	2854
1204	4321	2851
1205	4325	2847
1206	4328	2843
1207	4332	2840
1208	4335	2836
1209	4339	2832
1210	4342	2829
1211	4346	2825
1212	4349	2822
1213	4353	2818
1214	4357	2815
1215	4360	2811
1216	4364	2807
1217	4367	2804
1218	4371	2800
1219	4374	2797
1220	4378	2793
1221	4381	2789
1222	4385	2786
1223	4388	2782
1224	4392	2778
1225	4396	2775
1226	4399	2771
1227	4403	2768
1228	4406	2764
1229	4410	2760
1230	4413	2757
1231	4417	2753
1232	4421	2750
1233	4424	2746
1234	4428	2743
1235	4432	2739
1236	4436	2736
1237	4439	2732
1238	4443	2728
1239	4446	2725
1240	4450	2721
1241	4453	2718
1242	4457	2714
1243	4460	2710
1244	4464	2707
1245	4467	2703
1246	4471	2700
1247	4474	2696
1248	4478	2692
1249	4481	2689
1250	4485	2685
1251	4488	2681
1252	4492	2678
1253	4496	2674
1254	4499	2671
1255	4503	2667
1256	4506	2663
1257	4510	2660
1258	4513	2656
1259	4517	2652
1260	4521	2649
1261	4524	2645
1262	4528	2642
1263	4531	2638
1264	4535	2635
1265	4538	2631
1266	4542	2627
1267	4545	2624
1268	4549	2620
1269	4552	2616
1270	4556	2613
1271	4559	2609
1272	4563	2606
1273	4566	2602
1274	4570	2598
1275	4573	2595
1276	4577	2591
1277	4580	2587
1278	4584	2584
1279	4587	2580
1280	4591	2577
1281	4595	2573
1282	4598	2569
1283	4602	2566
1284	4605	2562
1285	4609	2559
1286	4613	2555
1287	4616	2551
1288	4619	2548
1289	4623	2544
1290	4626	2540
1291	4630	2537
1292	4634	2533
1293	4637	2530
1294	4640	2526
1295	4644	2522
1296	4647	2519
1297	4651	2515
1298	4654	2511
1299	4657	2508
1300	4661	2504
1301	4664	2500
1302	4668	2497
1303	4671	2493
1304	4675	2490
1305	4678	2486
1306	4682	2482
1307	4685	2479
1308	4689	2475
1309	4692	2471
1310	4696	2468
1311	4700	2464
1312	4703	2461
1313	4707	2457
1314	4710	2453
1315	4714	2450
1316	4717	2446
1317	4721	2443
1318	4725	2439
1319	4728	2435
1320	4732	2432
1321	4735	2428
1322	4739	2425
1323	4742	2421
1324	4746	2417
1325	4750	2414
1326	4753	2410
1327	4757	2407
1328	4760	2403
1329	4764	2400
1330	4767	2396
1331	4771	2392
1332	4774	2389
1333	4778	2385
1334	4782	2382
1335	4785	2378
1336	4789	2374
1337	4792	2371
1338	4795	2367
1339	4799	2363
1340	4803	2360
1341	4807	2356
1342	4810	2353
1343	4813	2349
1344	4817	2345
1345	4820	2342
1346	4824	2338
1347	4827	2335
1348	4831	2331
1349	4835	2328
1350	4838	2324
1351	4855	2327
1352	4858	2323
1353	4862	2319
1354	4865	2316
1355	4869	2312
1356	4872	2308
1357	4876	2305
1358	4879	2301
1359	4883	2297
1360	4887	2294
1361	4890	2290
1362	4893	2287
1363	4897	2283
1364	4900	2279
1365	4904	2276
1366	4908	2272
1367	4911	2269
1368	4915	2265
1369	4919	2262
1370	4922	2258
1371	4926	2254
1372	4929	2251
