iter	Passed	Remaining
431	1579	5731
432	1582	5727
433	1586	5723
434	1589	5718
435	1593	5714
436	1596	5710
437	1600	5706
438	1603	5702
439	1607	5698
440	1610	5693
441	1613	5687
442	1616	5683
443	1620	5679
444	1624	5675
445	1627	5670
446	1631	5667
447	1634	5662
448	1638	5659
449	1641	5654
450	1645	5650
451	1648	5647
452	1652	5642
453	1655	5638
454	1659	5635
455	1663	5630
456	1666	5626
457	1670	5623
458	1673	5618
459	1677	5614
460	1680	5610
461	1683	5606
462	1687	5602
463	1690	5597
464	1694	5592
465	1697	5587
466	1700	5582
467	1704	5579
468	1707	5574
469	1711	5570
470	1714	5567
471	1718	5563
472	1722	5560
473	1725	5555
474	1728	5550
475	1732	5547
476	1736	5543
477	1739	5539
478	1743	5535
479	1746	5531
480	1750	5527
481	1753	5523
482	1757	5519
483	1761	5515
484	1764	5512
485	1768	5507
486	1771	5504
487	1775	5500
488	1778	5495
489	1782	5492
490	1785	5488
491	1789	5483
492	1792	5479
493	1796	5476
494	1799	5472
495	1803	5468
496	1806	5464
497	1810	5460
498	1814	5457
499	1817	5453
500	1821	5449
501	1824	5445
502	1828	5441
503	1832	5437
504	1835	5433
505	1838	5429
506	1842	5425
507	1845	5421
508	1849	5417
509	1853	5413
510	1856	5410
511	1860	5406
512	1864	5403
513	1867	5398
514	1870	5394
515	1874	5391
516	1883	5403
517	1887	5400
518	1891	5396
519	1894	5391
520	1897	5387
521	1901	5382
522	1904	5378
523	1907	5373
524	1911	5370
525	1914	5366
526	1918	5361
527	1921	5358
528	1925	5353
529	1928	5349
530	1932	5346
531	1935	5341
532	1939	5338
533	1943	5334
534	1946	5330
535	1950	5326
536	1953	5321
537	1956	5317
538	1959	5312
539	1963	5307
540	1966	5304
541	1970	5300
542	1973	5295
543	1977	5291
544	1980	5288
545	1984	5283
546	1987	5279
547	1990	5275
548	1994	5270
549	1997	5265
550	2000	5261
551	2004	5257
552	2007	5253
553	2011	5249
554	2014	5244
555	2017	5239
556	2020	5234
557	2023	5230
558	2027	5225
559	2030	5220
560	2033	5216
561	2037	5212
562	2040	5208
563	2044	5204
564	2047	5200
565	2050	5195
566	2053	5190
567	2057	5187
568	2061	5183
569	2064	5180
570	2068	5175
571	2071	5172
572	2074	5167
573	2078	5162
574	2081	5158
575	2084	5153
576	2088	5150
577	2091	5145
578	2095	5142
579	2098	5138
580	2102	5134
581	2105	5130
582	2109	5127
583	2112	5122
584	2116	5119
585	2119	5115
586	2123	5111
587	2127	5107
588	2130	5104
589	2134	5100
590	2137	5096
591	2141	5092
592	2144	5088
593	2148	5084
594	2151	5080
595	2155	5077
596	2158	5073
597	2162	5069
598	2166	5066
599	2169	5062
600	2173	5058
601	2176	5055
602	2180	5051
603	2183	5047
604	2187	5043
605	2191	5040
606	2194	5036
607	2198	5032
608	2201	5028
609	2205	5025
610	2208	5021
611	2212	5017
612	2215	5013
613	2218	5008
614	2222	5004
615	2225	4999
616	2228	4995
617	2231	4990
618	2234	4986
619	2238	4981
620	2241	4977
621	2244	4973
622	2248	4969
623	2251	4965
624	2254	4960
625	2258	4956
626	2261	4952
627	2265	4949
628	2268	4945
629	2272	4941
630	2275	4937
631	2279	4933
632	2283	4930
633	2286	4926
634	2290	4923
635	2294	4920
636	2297	4916
637	2301	4912
638	2304	4909
639	2308	4905
640	2312	4902
641	2316	4899
642	2319	4895
643	2323	4891
644	2326	4888
645	2330	4884
646	2333	4880
647	2337	4876
648	2341	4873
649	2344	4870
650	2348	4866
651	2352	4862
652	2355	4859
653	2359	4855
654	2362	4851
655	2366	4847
656	2369	4843
657	2373	4839
658	2376	4836
659	2380	4832
660	2383	4828
661	2387	4824
662	2391	4822
663	2395	4819
664	2398	4815
665	2402	4812
666	2405	4808
667	2409	4805
668	2413	4801
669	2416	4797
670	2420	4793
671	2423	4789
672	2427	4786
673	2431	4783
674	2434	4779
675	2438	4775
676	2442	4772
677	2446	4769
678	2449	4765
679	2453	4762
680	2456	4757
681	2460	4754
682	2463	4751
683	2467	4746
684	2470	4742
685	2474	4739
686	2477	4735
687	2481	4731
