iter	Passed	Remaining
408	5270	20502
409	5283	20490
410	5296	20478
411	5309	20465
412	5322	20452
413	5335	20438
414	5347	20424
415	5360	20411
416	5373	20398
417	5386	20384
418	5398	20371
419	5411	20357
420	5424	20345
421	5437	20332
422	5450	20319
423	5462	20305
424	5475	20292
425	5488	20279
426	5501	20265
427	5513	20252
428	5526	20238
429	5539	20224
430	5552	20211
431	5564	20198
432	5577	20184
433	5590	20172
434	5603	20160
435	5616	20147
436	5629	20133
437	5641	20120
438	5655	20108
439	5668	20096
440	5681	20084
441	5694	20072
442	5707	20060
443	5720	20048
444	5733	20035
445	5746	20022
446	5759	20009
447	5771	19995
448	5784	19983
449	5797	19969
450	5810	19955
451	5822	19941
452	5835	19928
453	5848	19916
454	5861	19903
455	5874	19891
456	5887	19878
457	5900	19864
458	5913	19852
459	5926	19840
460	5939	19828
461	5952	19815
462	5965	19803
463	5978	19791
464	5991	19779
465	6004	19766
466	6017	19753
467	6030	19740
468	6043	19726
469	6056	19715
470	6069	19703
471	6082	19691
472	6095	19679
473	6108	19666
474	6121	19654
475	6135	19642
476	6148	19630
477	6161	19617
478	6173	19604
479	6186	19590
480	6199	19578
481	6212	19565
482	6225	19551
483	6237	19538
484	6250	19525
485	6263	19513
486	6276	19499
487	6289	19486
488	6302	19473
489	6315	19461
490	6328	19448
491	6340	19434
492	6353	19421
493	6366	19408
494	6379	19395
495	6391	19381
496	6404	19369
497	6417	19356
498	6431	19344
499	6444	19332
500	6457	19320
501	6470	19308
502	6483	19295
503	6496	19283
504	6509	19270
505	6522	19257
506	6534	19244
507	6548	19231
508	6561	19219
509	6574	19207
510	6587	19194
511	6600	19182
512	6613	19169
513	6625	19155
514	6638	19142
515	6651	19129
516	6664	19116
517	6676	19102
518	6689	19088
519	6701	19074
520	6714	19060
521	6726	19046
522	6739	19033
523	6752	19019
524	6765	19007
525	6778	18994
526	6790	18981
527	6803	18967
528	6816	18955
529	6829	18943
530	6842	18930
531	6855	18917
532	6868	18903
533	6880	18890
534	6893	18877
535	6906	18863
536	6925	18867
537	6938	18856
538	6951	18843
539	6963	18825
540	6975	18812
541	6988	18798
542	7000	18785
543	7013	18771
544	7026	18759
545	7039	18745
546	7051	18731
547	7065	18719
548	7078	18707
549	7091	18694
550	7103	18680
551	7116	18667
552	7129	18654
553	7141	18641
554	7154	18627
555	7167	18615
556	7180	18602
557	7193	18589
558	7205	18575
559	7219	18563
560	7232	18551
561	7245	18538
562	7258	18526
563	7271	18514
564	7284	18501
565	7297	18489
566	7310	18477
567	7323	18464
568	7336	18451
569	7349	18438
570	7362	18425
571	7375	18412
572	7388	18399
573	7400	18386
574	7413	18372
575	7426	18360
576	7439	18346
577	7451	18333
578	7464	18320
579	7478	18308
580	7491	18296
581	7504	18283
582	7517	18270
