iter	QuerySoftMax	MAP:top=10	PrecisionAt:top=1	PrecisionAt:top=10
481	0.7888898988	0.8908045977	0.8735632184	0.0908045977
482	0.787960763	0.8908045977	0.8735632184	0.0908045977
483	0.7859943637	0.8908045977	0.8735632184	0.0908045977
484	0.7840677137	0.8908045977	0.8735632184	0.0908045977
485	0.7828714868	0.8908045977	0.8735632184	0.0908045977
486	0.7808184018	0.8908045977	0.8735632184	0.0908045977
487	0.7793924784	0.8908045977	0.8735632184	0.0908045977
488	0.7785919825	0.8908045977	0.8735632184	0.0908045977
489	0.7769977152	0.8965517241	0.8850574713	0.0908045977
490	0.7753539144	0.8965517241	0.8850574713	0.0908045977
491	0.7741846988	0.8965517241	0.8850574713	0.0908045977
492	0.7725120483	0.8965517241	0.8850574713	0.0908045977
493	0.7706829562	0.8965517241	0.8850574713	0.0908045977
494	0.7643854375	0.8965517241	0.8850574713	0.0908045977
495	0.7629046969	0.8965517241	0.8850574713	0.0908045977
496	0.7604450026	0.8965517241	0.8850574713	0.0908045977
497	0.7594338492	0.8965517241	0.8850574713	0.0908045977
498	0.755828257	0.8965517241	0.8850574713	0.0908045977
499	0.753902304	0.8965517241	0.8850574713	0.0908045977
500	0.7525014148	0.8965517241	0.8850574713	0.0908045977
501	0.7491212573	0.8965517241	0.8850574713	0.0908045977
502	0.7453213712	0.8965517241	0.8850574713	0.0908045977
503	0.7394287127	0.8965517241	0.8850574713	0.0908045977
504	0.7379571998	0.9022988506	0.8965517241	0.0908045977
505	0.735666204	0.8965517241	0.8850574713	0.0908045977
506	0.7311787823	0.9022988506	0.8965517241	0.0908045977
507	0.7304017295	0.9022988506	0.8965517241	0.0908045977
508	0.7293957006	0.9022988506	0.8965517241	0.0908045977
509	0.7272185788	0.9022988506	0.8965517241	0.0908045977
510	0.7257459212	0.9022988506	0.8965517241	0.0908045977
511	0.7226258929	0.9022988506	0.8965517241	0.0908045977
512	0.7179540507	0.9022988506	0.8965517241	0.0908045977
513	0.7122322973	0.908045977	0.908045977	0.0908045977
514	0.7050124121	0.908045977	0.908045977	0.0908045977
515	0.7020223423	0.908045977	0.908045977	0.0908045977
516	0.6981084449	0.908045977	0.908045977	0.0908045977
517	0.6959571046	0.908045977	0.908045977	0.0908045977
518	0.6953280192	0.908045977	0.908045977	0.0908045977
519	0.6923498901	0.908045977	0.908045977	0.0908045977
520	0.6917927665	0.908045977	0.908045977	0.0908045977
521	0.6905820947	0.908045977	0.908045977	0.0908045977
522	0.6868150326	0.908045977	0.908045977	0.0908045977
523	0.6860947351	0.908045977	0.908045977	0.0908045977
524	0.6798469868	0.908045977	0.908045977	0.0908045977
525	0.678695076	0.908045977	0.908045977	0.0908045977
526	0.6774951607	0.908045977	0.908045977	0.0908045977
527	0.6745518737	0.908045977	0.908045977	0.0908045977
528	0.6732806571	0.908045977	0.908045977	0.0908045977
529	0.6654378595	0.9093231162	0.908045977	0.09195402299
530	0.6627891485	0.9093231162	0.908045977	0.09195402299
531	0.660963963	0.9093231162	0.908045977	0.09195402299
532	0.6598181312	0.9093231162	0.908045977	0.09195402299
533	0.6543217491	0.9093231162	0.908045977	0.09195402299
534	0.6504867819	0.9093231162	0.908045977	0.09195402299
535	0.6489360507	0.9093231162	0.908045977	0.09195402299
536	0.6474864221	0.9093231162	0.908045977	0.09195402299
537	0.6442965172	0.9093231162	0.908045977	0.09195402299
538	0.6430638263	0.9093231162	0.908045977	0.09195402299
539	0.6388582727	0.9093231162	0.908045977	0.09195402299
540	0.6353649947	0.9093231162	0.908045977	0.09195402299
541	0.6342348906	0.9093231162	0.908045977	0.09195402299
542	0.6334358726	0.9093231162	0.908045977	0.09195402299
543	0.6301195316	0.9093231162	0.908045977	0.09195402299
544	0.6292148114	0.9093231162	0.908045977	0.09195402299
545	0.6276426299	0.9093231162	0.908045977	0.09195402299
546	0.6249346834	0.9093231162	0.908045977	0.09195402299
547	0.6210295972	0.9093231162	0.908045977	0.09195402299
548	0.6162944607	0.9093231162	0.908045977	0.09195402299
549	0.6135555788	0.9093231162	0.908045977	0.09195402299
550	0.6100541121	0.9093231162	0.908045977	0.09195402299
551	0.6086537287	0.9093231162	0.908045977	0.09195402299
552	0.6055428009	0.9093231162	0.908045977	0.09195402299
553	0.6042424412	0.9093231162	0.908045977	0.09195402299
554	0.6003146542	0.9093231162	0.908045977	0.09195402299
555	0.5992640118	0.9093231162	0.908045977	0.09195402299
556	0.595213267	0.9093231162	0.908045977	0.09195402299
557	0.59254679	0.9093231162	0.908045977	0.09195402299
558	0.5903247957	0.9093231162	0.908045977	0.09195402299
559	0.5878927474	0.9093231162	0.908045977	0.09195402299
560	0.5854563367	0.9093231162	0.908045977	0.09195402299
561	0.5818352001	0.9093231162	0.908045977	0.09195402299
562	0.579188776	0.9093231162	0.908045977	0.09195402299
563	0.5779027695	0.9093231162	0.908045977	0.09195402299
564	0.574074043	0.9093231162	0.908045977	0.09195402299
565	0.5706803045	0.9093231162	0.908045977	0.09195402299
566	0.5680264036	0.9093231162	0.908045977	0.09195402299
567	0.5653800271	0.9093231162	0.908045977	0.09195402299
568	0.5628182261	0.9093231162	0.908045977	0.09195402299
569	0.5623277182	0.9093231162	0.908045977	0.09195402299
570	0.5547758189	0.9116037219	0.908045977	0.09310344828
571	0.5527660733	0.9116037219	0.908045977	0.09310344828
572	0.5512529526	0.9116037219	0.908045977	0.09310344828
573	0.5483935345	0.9116037219	0.908045977	0.09310344828
574	0.5466662812	0.9116037219	0.908045977	0.09310344828
575	0.541925092	0.9116037219	0.908045977	0.09310344828
576	0.5396939388	0.9116037219	0.908045977	0.09310344828
577	0.5370700174	0.9116037219	0.908045977	0.09310344828
578	0.536208803	0.9116037219	0.908045977	0.09310344828
579	0.5354891274	0.9116037219	0.908045977	0.09310344828
580	0.5330158729	0.9116037219	0.908045977	0.09310344828
581	0.530640565	0.9116037219	0.908045977	0.09310344828
582	0.5293240083	0.9116037219	0.908045977	0.09310344828
583	0.5262739058	0.9116037219	0.908045977	0.09310344828
584	0.5243504074	0.9116037219	0.908045977	0.09310344828
585	0.5235454892	0.9116037219	0.908045977	0.09310344828
586	0.5214065334	0.9058565955	0.8965517241	0.09310344828
587	0.5196666533	0.9062397373	0.8965517241	0.09310344828
588	0.5175417452	0.9062397373	0.8965517241	0.09310344828
589	0.5171487351	0.9119868637	0.908045977	0.09310344828
590	0.5163821418	0.9119868637	0.908045977	0.09310344828
591	0.5158552397	0.9122605364	0.908045977	0.09310344828
592	0.5145221664	0.9122605364	0.908045977	0.09310344828
593	0.5134712861	0.9122605364	0.908045977	0.09310344828
594	0.5076987002	0.9147509579	0.908045977	0.09310344828
595	0.5041137269	0.9147509579	0.908045977	0.09310344828
596	0.5021734757	0.9147509579	0.908045977	0.09310344828
597	0.5016445477	0.9147509579	0.908045977	0.09310344828
598	0.4986842045	0.9147509579	0.908045977	0.09310344828
599	0.4960253702	0.9147509579	0.908045977	0.09310344828
600	0.4877895999	0.9195402299	0.908045977	0.09310344828
601	0.4839013629	0.9252873563	0.9195402299	0.09310344828
602	0.4831195699	0.9252873563	0.9195402299	0.09310344828
603	0.4827876688	0.9252873563	0.9195402299	0.09310344828
604	0.4801497888	0.9195402299	0.908045977	0.09310344828
605	0.4787279963	0.9195402299	0.908045977	0.09310344828
606	0.4754675076	0.9252873563	0.9195402299	0.09310344828
607	0.474220498	0.9252873563	0.9195402299	0.09310344828
608	0.47295646	0.9252873563	0.9195402299	0.09310344828
609	0.4711033506	0.9252873563	0.9195402299	0.09310344828
610	0.4701299371	0.9252873563	0.9195402299	0.09310344828
611	0.4693536531	0.9252873563	0.9195402299	0.09310344828
612	0.4685954768	0.9252873563	0.9195402299	0.09310344828
613	0.466881036	0.9252873563	0.9195402299	0.09310344828
614	0.4659333766	0.9252873563	0.9195402299	0.09310344828
615	0.4649774908	0.9252873563	0.9195402299	0.09310344828
616	0.4621660116	0.9310344828	0.9310344828	0.09310344828
617	0.4604427309	0.9310344828	0.9310344828	0.09310344828
618	0.4587625172	0.9310344828	0.9310344828	0.09310344828
619	0.4576993818	0.9310344828	0.9310344828	0.09310344828
620	0.4570791248	0.9310344828	0.9310344828	0.09310344828
621	0.4558550169	0.9310344828	0.9310344828	0.09310344828
622	0.4544827172	0.9310344828	0.9310344828	0.09310344828
623	0.4529346011	0.9310344828	0.9310344828	0.09310344828
624	0.4492987194	0.9310344828	0.9310344828	0.09310344828
625	0.4468070057	0.9310344828	0.9310344828	0.09310344828
626	0.4450345564	0.9310344828	0.9310344828	0.09310344828
627	0.4445224661	0.9310344828	0.9310344828	0.09310344828
628	0.4441228025	0.9310344828	0.9310344828	0.09310344828
629	0.4428010538	0.9310344828	0.9310344828	0.09310344828
630	0.4421568853	0.9310344828	0.9310344828	0.09310344828
631	0.4398076758	0.9310344828	0.9310344828	0.09310344828
632	0.4390246442	0.9310344828	0.9310344828	0.09310344828
633	0.4364493915	0.9310344828	0.9310344828	0.09310344828
634	0.4360843521	0.9310344828	0.9310344828	0.09310344828
635	0.4355306052	0.9310344828	0.9310344828	0.09310344828
636	0.4346042924	0.9310344828	0.9310344828	0.09310344828
637	0.4314464931	0.9310344828	0.9310344828	0.09310344828
638	0.4302530605	0.9310344828	0.9310344828	0.09310344828
639	0.428900211	0.9252873563	0.9195402299	0.09310344828
640	0.4278169514	0.9252873563	0.9195402299	0.09310344828
641	0.4269854836	0.9252873563	0.9195402299	0.09310344828
642	0.4260069213	0.9252873563	0.9195402299	0.09310344828
643	0.4236407984	0.9252873563	0.9195402299	0.09310344828
644	0.4192505621	0.9252873563	0.9195402299	0.09310344828
645	0.4187729832	0.9252873563	0.9195402299	0.09310344828
646	0.416965924	0.9252873563	0.9195402299	0.09310344828
647	0.4150041855	0.9252873563	0.9195402299	0.09310344828
648	0.4139274402	0.9252873563	0.9195402299	0.09310344828
649	0.4125915537	0.9252873563	0.9195402299	0.09310344828
650	0.4112665947	0.9252873563	0.9195402299	0.09310344828
651	0.4085971051	0.9252873563	0.9195402299	0.09310344828
652	0.4071148747	0.9310344828	0.9310344828	0.09310344828
653	0.4060835887	0.9310344828	0.9310344828	0.09310344828
654	0.404556081	0.9310344828	0.9310344828	0.09310344828
655	0.402721782	0.9310344828	0.9310344828	0.09310344828
656	0.4014825932	0.9310344828	0.9310344828	0.09310344828
657	0.3992683988	0.9252873563	0.9195402299	0.09310344828
658	0.3970842804	0.9252873563	0.9195402299	0.09310344828
659	0.395841974	0.9252873563	0.9195402299	0.09310344828
660	0.3944515072	0.9252873563	0.9195402299	0.09310344828
661	0.393488613	0.9252873563	0.9195402299	0.09310344828
662	0.3918763921	0.9252873563	0.9195402299	0.09310344828
663	0.3909130865	0.9252873563	0.9195402299	0.09310344828
664	0.3900004675	0.9252873563	0.9195402299	0.09310344828
665	0.3889010471	0.9252873563	0.9195402299	0.09310344828
666	0.3882027701	0.9252873563	0.9195402299	0.09310344828
667	0.3875188674	0.9252873563	0.9195402299	0.09310344828
668	0.3858547965	0.9252873563	0.9195402299	0.09310344828
669	0.3853161016	0.9252873563	0.9195402299	0.09310344828
670	0.3838892638	0.9252873563	0.9195402299	0.09310344828
671	0.383630125	0.9252873563	0.9195402299	0.09310344828
672	0.3830527729	0.9252873563	0.9195402299	0.09310344828
673	0.3807967849	0.9252873563	0.9195402299	0.09310344828
674	0.3796534987	0.9252873563	0.9195402299	0.09310344828
675	0.3784040354	0.9252873563	0.9195402299	0.09310344828
676	0.3780877357	0.9252873563	0.9195402299	0.09310344828
677	0.3775606996	0.9252873563	0.9195402299	0.09310344828
678	0.3750958664	0.9252873563	0.9195402299	0.09310344828
679	0.3744940739	0.9252873563	0.9195402299	0.09310344828
680	0.3731870486	0.9252873563	0.9195402299	0.09310344828
681	0.3726767336	0.9252873563	0.9195402299	0.09310344828
682	0.3721891234	0.9252873563	0.9195402299	0.09310344828
683	0.3715617517	0.9252873563	0.9195402299	0.09310344828
684	0.3684032329	0.9252873563	0.9195402299	0.09310344828
685	0.3676824978	0.9252873563	0.9195402299	0.09310344828
686	0.3666698303	0.9252873563	0.9195402299	0.09310344828
687	0.3652279621	0.9252873563	0.9195402299	0.09310344828
688	0.3640811984	0.9252873563	0.9195402299	0.09310344828
689	0.3633584406	0.9252873563	0.9195402299	0.09310344828
690	0.3614566145	0.9252873563	0.9195402299	0.09310344828
691	0.3611436222	0.9252873563	0.9195402299	0.09310344828
692	0.3608429705	0.9252873563	0.9195402299	0.09310344828
693	0.3592415242	0.9252873563	0.9195402299	0.09310344828
694	0.3586270188	0.9252873563	0.9195402299	0.09310344828
695	0.3572451908	0.9252873563	0.9195402299	0.09310344828
696	0.3561786964	0.9252873563	0.9195402299	0.09310344828
697	0.355807668	0.9252873563	0.9195402299	0.09310344828
698	0.355345601	0.9252873563	0.9195402299	0.09310344828
699	0.3529009108	0.9252873563	0.9195402299	0.09310344828
700	0.3518096253	0.9252873563	0.9195402299	0.09310344828
701	0.350754797	0.9252873563	0.9195402299	0.09310344828
702	0.3501701029	0.9252873563	0.9195402299	0.09310344828
703	0.3480163028	0.9252873563	0.9195402299	0.09310344828
704	0.3476549736	0.9252873563	0.9195402299	0.09310344828
705	0.3470065913	0.9252873563	0.9195402299	0.09310344828
706	0.3458614666	0.9252873563	0.9195402299	0.09310344828
707	0.3447899033	0.9252873563	0.9195402299	0.09310344828
708	0.3422075304	0.9252873563	0.9195402299	0.09310344828
709	0.3408560789	0.9252873563	0.9195402299	0.09310344828
710	0.3399777361	0.9252873563	0.9195402299	0.09310344828
711	0.3377199659	0.9252873563	0.9195402299	0.09310344828
712	0.3367251371	0.9252873563	0.9195402299	0.09310344828
713	0.3359172288	0.9252873563	0.9195402299	0.09310344828
714	0.3353134317	0.9252873563	0.9195402299	0.09310344828
715	0.3346311621	0.9252873563	0.9195402299	0.09310344828
716	0.3337163799	0.9252873563	0.9195402299	0.09310344828
717	0.3326341022	0.9252873563	0.9195402299	0.09310344828
718	0.3317621369	0.9252873563	0.9195402299	0.09310344828
719	0.3306424474	0.9252873563	0.9195402299	0.09310344828
720	0.329801779	0.9252873563	0.9195402299	0.09310344828
721	0.3273520928	0.9264367816	0.9195402299	0.09425287356
722	0.3262130349	0.9264367816	0.9195402299	0.09425287356
723	0.3257021206	0.9264367816	0.9195402299	0.09425287356
724	0.3246499238	0.9264367816	0.9195402299	0.09425287356
725	0.323538346	0.9264367816	0.9195402299	0.09425287356
726	0.3222900615	0.9264367816	0.9195402299	0.09425287356
727	0.3218986094	0.9264367816	0.9195402299	0.09425287356
728	0.3215518266	0.9264367816	0.9195402299	0.09425287356
729	0.3212508288	0.9264367816	0.9195402299	0.09425287356
730	0.3199706814	0.9264367816	0.9195402299	0.09425287356
731	0.3195506881	0.9264367816	0.9195402299	0.09425287356
732	0.3187026012	0.9264367816	0.9195402299	0.09425287356
733	0.3174752732	0.9264367816	0.9195402299	0.09425287356
734	0.316460807	0.9264367816	0.9195402299	0.09425287356
735	0.3161398649	0.9264367816	0.9195402299	0.09425287356
736	0.3157892399	0.9264367816	0.9195402299	0.09425287356
737	0.3127418463	0.9264367816	0.9195402299	0.09425287356
738	0.3111534677	0.9264367816	0.9195402299	0.09425287356
739	0.3109312919	0.9264367816	0.9195402299	0.09425287356
740	0.3100300979	0.9264367816	0.9195402299	0.09425287356
741	0.3091149061	0.9264367816	0.9195402299	0.09425287356
742	0.3068338447	0.9264367816	0.9195402299	0.09425287356
743	0.3053387219	0.9264367816	0.9195402299	0.09425287356
744	0.3046045931	0.9264367816	0.9195402299	0.09425287356
745	0.3036700226	0.9264367816	0.9195402299	0.09425287356
746	0.3032788154	0.9264367816	0.9195402299	0.09425287356
747	0.3030657329	0.9264367816	0.9195402299	0.09425287356
748	0.3020410183	0.9264367816	0.9195402299	0.09425287356
749	0.3012323564	0.9264367816	0.9195402299	0.09425287356
750	0.2992124103	0.9264367816	0.9195402299	0.09425287356
751	0.2989377082	0.9264367816	0.9195402299	0.09425287356
752	0.2985748011	0.9264367816	0.9195402299	0.09425287356
753	0.2979501593	0.9264367816	0.9195402299	0.09425287356
754	0.2973128724	0.9264367816	0.9195402299	0.09425287356
755	0.2965695884	0.9264367816	0.9195402299	0.09425287356
756	0.2959026794	0.9264367816	0.9195402299	0.09425287356
757	0.295016294	0.9264367816	0.9195402299	0.09425287356
758	0.2942634565	0.9264367816	0.9195402299	0.09425287356
759	0.2915276015	0.9264367816	0.9195402299	0.09425287356
760	0.2895426284	0.9264367816	0.9195402299	0.09425287356
761	0.2888526729	0.9264367816	0.9195402299	0.09425287356
762	0.2886971111	0.9264367816	0.9195402299	0.09425287356
763	0.2867085673	0.9264367816	0.9195402299	0.09425287356
764	0.2860008427	0.9264367816	0.9195402299	0.09425287356
765	0.2849405369	0.9264367816	0.9195402299	0.09425287356
766	0.2846719219	0.9264367816	0.9195402299	0.09425287356
767	0.2843397158	0.9264367816	0.9195402299	0.09425287356
768	0.2841140945	0.9264367816	0.9195402299	0.09425287356
769	0.2829112191	0.9264367816	0.9195402299	0.09425287356
770	0.2811181688	0.9264367816	0.9195402299	0.09425287356
771	0.2794123974	0.9264367816	0.9195402299	0.09425287356
772	0.2783272222	0.9264367816	0.9195402299	0.09425287356
773	0.2779575481	0.9264367816	0.9195402299	0.09425287356
774	0.2775818467	0.9264367816	0.9195402299	0.09425287356
775	0.2767426599	0.9264367816	0.9195402299	0.09425287356
776	0.2757988857	0.9264367816	0.9195402299	0.09425287356
777	0.2750199192	0.9264367816	0.9195402299	0.09425287356
778	0.2736859539	0.9264367816	0.9195402299	0.09425287356
779	0.2731670098	0.9264367816	0.9195402299	0.09425287356
780	0.2718023516	0.9264367816	0.9195402299	0.09425287356
781	0.2710457817	0.9264367816	0.9195402299	0.09425287356
782	0.2708391852	0.9264367816	0.9195402299	0.09425287356
783	0.2699876768	0.9265644955	0.9195402299	0.09425287356
784	0.2691885722	0.9265644955	0.9195402299	0.09425287356
785	0.2684636519	0.9265644955	0.9195402299	0.09425287356
786	0.2679283928	0.9265644955	0.9195402299	0.09425287356
787	0.2671394103	0.9265644955	0.9195402299	0.09425287356
788	0.2670952093	0.9265644955	0.9195402299	0.09425287356
789	0.2667929494	0.9265644955	0.9195402299	0.09425287356
790	0.2662766324	0.9265644955	0.9195402299	0.09425287356
791	0.2656697644	0.9265644955	0.9195402299	0.09425287356
792	0.2651052134	0.9288633461	0.9195402299	0.09540229885
793	0.2644702871	0.9288633461	0.9195402299	0.09540229885
794	0.2632140709	0.9288633461	0.9195402299	0.09540229885
795	0.2617701652	0.9288633461	0.9195402299	0.09540229885
796	0.2607810346	0.9288633461	0.9195402299	0.09540229885
797	0.2606104131	0.9288633461	0.9195402299	0.09540229885
798	0.2600179339	0.9288633461	0.9195402299	0.09540229885
799	0.2597395902	0.9288633461	0.9195402299	0.09540229885
800	0.2595392317	0.9288633461	0.9195402299	0.09540229885
801	0.2591470201	0.9288633461	0.9195402299	0.09540229885
802	0.2584952278	0.9288633461	0.9195402299	0.09540229885
803	0.2578838245	0.9288633461	0.9195402299	0.09540229885
804	0.257389262	0.9288633461	0.9195402299	0.09540229885
805	0.2571438292	0.9288633461	0.9195402299	0.09540229885
806	0.255510685	0.9288633461	0.9195402299	0.09540229885
807	0.2547332788	0.9288633461	0.9195402299	0.09540229885
808	0.2543792399	0.9288633461	0.9195402299	0.09540229885
809	0.2537461196	0.9288633461	0.9195402299	0.09540229885
810	0.2535691578	0.9288633461	0.9195402299	0.09540229885
811	0.2529667113	0.9288633461	0.9195402299	0.09540229885
812	0.2524786367	0.9288633461	0.9195402299	0.09540229885
813	0.2507352442	0.9288633461	0.9195402299	0.09540229885
814	0.2495651416	0.9288633461	0.9195402299	0.09540229885
815	0.2482784543	0.9288633461	0.9195402299	0.09540229885
816	0.2471457184	0.9288633461	0.9195402299	0.09540229885
817	0.2452848866	0.9288633461	0.9195402299	0.09540229885
818	0.245133897	0.9288633461	0.9195402299	0.09540229885
819	0.2443242233	0.9288633461	0.9195402299	0.09540229885
820	0.2441237579	0.9288633461	0.9195402299	0.09540229885
821	0.2438420687	0.9288633461	0.9195402299	0.09540229885
822	0.2434834835	0.9288633461	0.9195402299	0.09540229885
823	0.242172955	0.9288633461	0.9195402299	0.09540229885
824	0.2416532708	0.9288633461	0.9195402299	0.09540229885
825	0.2414766699	0.9288633461	0.9195402299	0.09540229885
826	0.240695067	0.9288633461	0.9195402299	0.09540229885
827	0.240273432	0.9288633461	0.9195402299	0.09540229885
828	0.2394081002	0.9288633461	0.9195402299	0.09540229885
829	0.2392834274	0.9288633461	0.9195402299	0.09540229885
830	0.2383393793	0.9288633461	0.9195402299	0.09540229885
831	0.2377183855	0.9288633461	0.9195402299	0.09540229885
832	0.2362741221	0.9288633461	0.9195402299	0.09540229885
833	0.2352773721	0.9288633461	0.9195402299	0.09540229885
834	0.2349886721	0.9288633461	0.9195402299	0.09540229885
835	0.2349047261	0.9346104725	0.9310344828	0.09540229885
836	0.2346370368	0.9346104725	0.9310344828	0.09540229885
837	0.2343014992	0.9346104725	0.9310344828	0.09540229885
838	0.2332177162	0.9346104725	0.9310344828	0.09540229885
839	0.2318642867	0.9346104725	0.9310344828	0.09540229885
840	0.2301505979	0.9346104725	0.9310344828	0.09540229885
841	0.2284492846	0.9346104725	0.9310344828	0.09540229885
842	0.2278816072	0.9347701149	0.9310344828	0.09540229885
843	0.2267223802	0.9370689655	0.9310344828	0.09655172414
844	0.2260148634	0.9370689655	0.9310344828	0.09655172414
845	0.2245513082	0.9370689655	0.9310344828	0.09655172414
846	0.224158254	0.9370689655	0.9310344828	0.09655172414
847	0.2236948724	0.9370689655	0.9310344828	0.09655172414
848	0.2224093312	0.9370689655	0.9310344828	0.09655172414
849	0.2213885089	0.9370689655	0.9310344828	0.09655172414
850	0.2212156617	0.9370689655	0.9310344828	0.09655172414
851	0.220727877	0.9370689655	0.9310344828	0.09655172414
852	0.2203554785	0.9370689655	0.9310344828	0.09655172414
853	0.2192045115	0.9370689655	0.9310344828	0.09655172414
854	0.2188378785	0.9370689655	0.9310344828	0.09655172414
855	0.2187178178	0.9370689655	0.9310344828	0.09655172414
856	0.2183199834	0.9370689655	0.9310344828	0.09655172414
857	0.2170726017	0.9370689655	0.9310344828	0.09655172414
858	0.2167945887	0.9370689655	0.9310344828	0.09655172414
859	0.2151795984	0.9376436782	0.9310344828	0.09655172414
860	0.2143305627	0.9376436782	0.9310344828	0.09655172414
861	0.2134065614	0.9376436782	0.9310344828	0.09655172414
862	0.2133301154	0.9376436782	0.9310344828	0.09655172414
863	0.2127440192	0.9376436782	0.9310344828	0.09655172414
864	0.2124208291	0.9376436782	0.9310344828	0.09655172414
865	0.2121523852	0.9376436782	0.9310344828	0.09655172414
866	0.2116734441	0.9376436782	0.9310344828	0.09655172414
867	0.211442591	0.9376436782	0.9310344828	0.09655172414
868	0.2110870702	0.9376436782	0.9310344828	0.09655172414
869	0.2101813942	0.9376436782	0.9310344828	0.09655172414
870	0.2099350459	0.9376436782	0.9310344828	0.09655172414
871	0.2084388994	0.9376436782	0.9310344828	0.09655172414
872	0.2081569465	0.9376436782	0.9310344828	0.09655172414
873	0.2078730756	0.9376436782	0.9310344828	0.09655172414
874	0.2072907922	0.9376436782	0.9310344828	0.09655172414
875	0.2062534232	0.9376436782	0.9310344828	0.09655172414
876	0.2059768189	0.9376436782	0.9310344828	0.09655172414
877	0.2056544188	0.9376436782	0.9310344828	0.09655172414
878	0.2052541524	0.9376436782	0.9310344828	0.09655172414
879	0.2043830123	0.9376436782	0.9310344828	0.09655172414
880	0.2040318418	0.9376436782	0.9310344828	0.09655172414
881	0.2035659989	0.9376436782	0.9310344828	0.09655172414
882	0.2030745947	0.9376436782	0.9310344828	0.09655172414
883	0.2028892651	0.9376436782	0.9310344828	0.09655172414
884	0.2027096509	0.9376436782	0.9310344828	0.09655172414
885	0.2022828113	0.9376436782	0.9310344828	0.09655172414
886	0.2021831793	0.9376436782	0.9310344828	0.09655172414
887	0.2012052235	0.9376436782	0.9310344828	0.09655172414
888	0.2004021762	0.9376436782	0.9310344828	0.09655172414
889	0.2001657163	0.9376436782	0.9310344828	0.09655172414
890	0.1998655712	0.9376436782	0.9310344828	0.09655172414
891	0.1997546662	0.9376436782	0.9310344828	0.09655172414
892	0.1994671239	0.9376436782	0.9310344828	0.09655172414
893	0.1984671956	0.9376436782	0.9310344828	0.09655172414
894	0.1977290458	0.9376436782	0.9310344828	0.09655172414
895	0.1973830257	0.9382183908	0.9310344828	0.09655172414
896	0.1971979089	0.9382183908	0.9310344828	0.09655172414
897	0.1966317634	0.9382183908	0.9310344828	0.09655172414
898	0.1961575613	0.9391762452	0.9310344828	0.09655172414
899	0.1959488424	0.9391762452	0.9310344828	0.09655172414
900	0.1957594998	0.941091954	0.9310344828	0.09655172414
901	0.1954413326	0.941091954	0.9310344828	0.09655172414
902	0.194043034	0.941091954	0.9310344828	0.09655172414
903	0.1931505481	0.941091954	0.9310344828	0.09655172414
904	0.1926905139	0.9391762452	0.9310344828	0.09655172414
905	0.1913862967	0.9401340996	0.9310344828	0.09655172414
906	0.1903066826	0.9497126437	0.9425287356	0.09655172414
907	0.1902563993	0.9497126437	0.9425287356	0.09655172414
908	0.1889737614	0.9497126437	0.9425287356	0.09655172414
909	0.1875708078	0.9497126437	0.9425287356	0.09655172414
910	0.1874426279	0.9497126437	0.9425287356	0.09655172414
911	0.186461343	0.9497126437	0.9425287356	0.09655172414
912	0.1857154375	0.9497126437	0.9425287356	0.09655172414
913	0.1848246849	0.9497126437	0.9425287356	0.09655172414
914	0.1843632509	0.9497126437	0.9425287356	0.09655172414
915	0.1840408687	0.9497126437	0.9425287356	0.09655172414
916	0.1829612138	0.9497126437	0.9425287356	0.09655172414
917	0.1825571245	0.9497126437	0.9425287356	0.09655172414
918	0.1819808344	0.9497126437	0.9425287356	0.09655172414
919	0.1816157334	0.9497126437	0.9425287356	0.09655172414
920	0.18063796	0.9497126437	0.9425287356	0.09655172414
921	0.1804619026	0.9497126437	0.9425287356	0.09655172414
922	0.1801591845	0.9497126437	0.9425287356	0.09655172414
923	0.180117287	0.9497126437	0.9425287356	0.09655172414
924	0.1791094127	0.9497126437	0.9425287356	0.09655172414
925	0.1788317247	0.9497126437	0.9425287356	0.09655172414
926	0.1781897159	0.9497126437	0.9425287356	0.09655172414
927	0.177964989	0.9497126437	0.9425287356	0.09655172414
928	0.1777173901	0.9497126437	0.9425287356	0.09655172414
929	0.1774735888	0.9497126437	0.9425287356	0.09655172414
930	0.1770809261	0.9497126437	0.9425287356	0.09655172414
931	0.177039513	0.9497126437	0.9425287356	0.09655172414
932	0.1761827022	0.9497126437	0.9425287356	0.09655172414
933	0.1755627358	0.9497126437	0.9425287356	0.09655172414
934	0.1746568381	0.9499178982	0.9425287356	0.09655172414
935	0.1737917521	0.9499178982	0.9425287356	0.09655172414
936	0.1735495859	0.9499178982	0.9425287356	0.09655172414
937	0.1733150492	0.9499178982	0.9425287356	0.09655172414
938	0.1732316169	0.9499178982	0.9425287356	0.09655172414
939	0.1730091675	0.9499178982	0.9425287356	0.09655172414
940	0.1729206119	0.9499178982	0.9425287356	0.09655172414
941	0.1725610486	0.9499178982	0.9425287356	0.09655172414
942	0.1721937926	0.9499178982	0.9425287356	0.09655172414
943	0.1718105309	0.9499178982	0.9425287356	0.09655172414
944	0.1708282797	0.9511494253	0.9425287356	0.09655172414
945	0.1706073461	0.9511494253	0.9425287356	0.09655172414
946	0.1705660647	0.9511494253	0.9425287356	0.09655172414
947	0.1701215969	0.9511494253	0.9425287356	0.09655172414
948	0.1695450889	0.9511494253	0.9425287356	0.09655172414
949	0.1686148185	0.9511494253	0.9425287356	0.09655172414
950	0.1679721906	0.9511494253	0.9425287356	0.09655172414
